document,sentence,dovish,hawkish,neutral
20180321.txt,"Is it, you know, logistically possible?",0.0004269370110705495,0.0002895810466725379,0.999283492565155
20180321.txt,"I would think it would be, but it ’s certainly not something that we ’ve decided to do.",0.0003124423965346068,7.064953388180584e-05,0.9996168613433838
20180321.txt,And the second question you had was?,0.00013136454799678177,0.00011461043322924525,0.999754011631012
20180321.txt,VICTORIA GUIDA.,0.00017887582362163812,0.0001226398890139535,0.9996985197067261
20180321.txt,About w hat causes banks to pose systemic risk beyond size .,0.002553321188315749,0.0025771541986614466,0.994869589805603
20180321.txt,CHAIRMAN POWELL.,0.00010669450421119109,0.00016958516789600253,0.9997237324714661
20180321.txt,Sure.,0.0075408159755170345,0.007042642217129469,0.98541659116745
20180321.txt,"Well, it’ s—I guess the next thing on the list would be activities.",0.00011404075485188514,0.0001662029535509646,0.9997196793556213
20180321.txt,"So, you know, we —regular  way c ommercial banks that  do deposit  taking and lending and don’ t specu late in markets, y ou know, that ’s one business model.",8.434637857135385e-05,0.00011566721514100209,0.9998000264167786
20180321.txt,"Another business model might be, you know, if you think of a hedge fund, right?",0.0001296389673370868,8.311140118166804e-05,0.9997872710227966
20180321.txt,That ’s what they do.,0.00017605882021598518,0.0001633444771869108,0.9996606111526489
20180321.txt,"They ’re speculating on markets, and— you know, so ver y different business models and different levels of risk and that sort of thing.",7.469600677723065e-05,0.00010083033703267574,0.9998244643211365
20180321.txt,"So, that ’s—that would be the next thing on the list.",0.0003753409255295992,0.0003678474749904126,0.9992567896842957
20180321.txt,"I mean, there

March 21,

would be a range of things, you know —how well capitalized is the institution, but mainly those things.",0.000120108226838056,0.00011306886881357059,0.9997667670249939
20180321.txt,MICHAEL MCKEE.,0.00024296673655044287,0.00011928959429496899,0.9996377229690552
20180321.txt,Michael McKee from Bloomberg Television and Radio.,0.00011153097148053348,0.00011599796562222764,0.9997724890708923
20180321.txt,I’d like to go back to the idea of the additional growth that you’ re getting from the fiscal package and ask you how much you think comes from the supply side and how much from demand?,0.004756175447255373,0.0118563799187541,0.9833873510360718
20180321.txt,"You use words like  “might ” and “ should”  about what results should come from this process , but, around the table, did any of the presidents or G overnors report that businesses are actually getting ready to spend?",0.00017028760339599103,0.00011699433525791392,0.9997126460075378
20180321.txt,Is this something that’ s going to happen?,0.006846973672509193,0.002738746115937829,0.9904143214225769
20180321.txt,"Do we know that there ’s going to be a supply -side effect, or are you just guessing at this point?",0.006203357130289078,0.006917375605553389,0.986879289150238
20180321.txt,CHAIRMAN POWELL.,0.00010669450421119109,0.00016958516789600253,0.9997237324714661
20180321.txt,"Remember that there ar e 15 FOMC participants, and we —each of us has his or her own forecast.",7.00871751178056e-05,0.00011640522279776633,0.9998134970664978
20180321.txt,"So there ’s a real diversity of views on this, pa rticularly on these fiscal issues.",5.097847679280676e-05,0.0001105569172068499,0.9998383522033691
20180321.txt,"If I could try to summarize, it woul d be that , I think, broadly speaking , participants believe there will be meaningful increases in demand from the new fiscal policies for at least the next, let ’s say, three years.",0.9751428961753845,0.01753520406782627,0.007321921177208424
20180321.txt,"I think there ’s a general view as well that supply -side issues—that there could  be supply -side effects as well, and  you would see that again through higher investment, driven by lower corporate tax rates and the expensing of some investment , which would drive —tend to drive productivity over time.",0.23839297890663147,0.0035467713605612516,0.7580602169036865
20180321.txt,"If you make investment more attractive, companies should do more  of it.",0.0002533087390474975,0.0006784771685488522,0.9990682005882263
20180321.txt,"It’s uncertain, though.",0.00028911425033584237,0.00017560769629199058,0.999535322189331
20180321.txt,"I mean, I spent many years of my life working with companies and discussing—and , you know, the cost of capital is one  of many factors that they ’ll consider.",5.049836909165606e-05,0.00015222872025333345,0.9997972846031189
20180321.txt,"It isn ’t the only factor or the principle factor, but it should result in more investment, and investment should drive productivity.",0.008060956373810768,0.10029181092977524,0.8916472792625427
20180321.txt,"At the same time, the —you know, I mentioned labor supply.",0.0028765674214810133,0.001178608275949955,0.9959447979927063
20180321.txt,You should see some labor supply effects over time from lower individual effective tax rates.,0.858065664768219,0.003597146598622203,0.13833723962306976
20180321.txt,"The whole thing is very

March 21,

uncertain, and particularly the supply -side effects should and would be expected to take longer to appear and would be less certain in amount.",0.0003516577125992626,8.463912672596052e-05,0.9995637536048889
20180321.txt,So that ’s really  as good as you can go.,0.0002659096207935363,0.00011261276085861027,0.9996215105056763
20180321.txt,"And, you know, we ’ve all looked at the literature carefully.",9.941235475707799e-05,0.00018569058738648891,0.9997149109840393
20180321.txt,We’ve all thought about it.,0.00011702670599333942,0.00010820775059983134,0.9997747540473938
20180321.txt,"We ’ve discussed it with our in -house experts and come up with our own views, a nd they ’re disparate, but that ’s— I’d say that ’s about where the —where the views are.",7.782826287439093e-05,0.0001144829802797176,0.9998076558113098
20180321.txt,DONNA BORAK.,0.0002028624585364014,0.0001453904842492193,0.9996517896652222
20180321.txt,"Hi, Chair Powell.",6.825930177001283e-05,0.0001256242539966479,0.9998061060905457
20180321.txt,Donna Borak with CNN.,0.00012690234871115535,9.818558464758098e-05,0.9997748732566833
20180321.txt,"Just to go back to trade policy, if you don’ t mind.",8.28753545647487e-05,0.000120726996101439,0.999796450138092
20180321.txt,"You said that participants today generally are feeling that the trade policy shouldn’ t necessarily affect the current economic outlook, but I am wondering if there was any discussio n—if there are fears about inflationary effects , should t here be trade barriers imposed?",0.0003558166790753603,0.002485464094206691,0.9971587657928467
20180321.txt,"And, secondly, you know, we  might be on the verge of a tit- for-tat trade war with China.",0.016598917543888092,0.16831311583518982,0.8150880336761475
20180321.txt,Wondering wha t your thoughts are of how that might dampen the economic —the global economic outlook going forward should that occur .,0.01054686401039362,0.000231351878028363,0.9892218112945557
20180321.txt,CHAIRMAN POWELL.,0.00010669470793800429,0.00016958548803813756,0.9997237324714661
20180321.txt,"You know, at this stage, what our FOMC participants discussed —it wasn ’t—it was —it was just that this is a new risk that had been probably a low - profile risk , which has become, you know, a more prominent risk to the outlook.",0.004858506843447685,0.46438682079315186,0.5307546257972717
20180321.txt,That ’s really what people were saying.,0.0003259134537074715,0.00020942915580235422,0.9994646906852722
20180321.txt,"They didn ’t get into talking about particular —you know, whether it ’s inflation or growth or whatever it would be.",8.396655175602064e-05,8.41501314425841e-05,0.9998319149017334
20180321.txt,So that ’s not something that did come up.,8.641315071145073e-05,7.739823195151985e-05,0.9998362064361572
20180321.txt,"You know —your second question, sorry, was China?",0.00022499867191072553,0.00015836552483960986,0.9996166229248047
20180321.txt,DONNA BORAK.,0.00020286130893509835,0.00014538952382281423,0.9996517896652222
20180321.txt,"Ye s.  I mean, in the event t hat the United States and China —in the event that the  U.S. and China end up in a tit -for-tat trade war, or any other retaliatory actions that are imposed elsewhere against the United States, what that means for the global economic outlook, and whether that was something that was discussed a nd are you worried about .",0.0016382546164095402,0.0006139609613455832,0.9977477192878723
20180321.txt,"March 21,

CHAIMRAN POWELL.",0.0001509292924311012,0.0001415267906850204,0.9997075200080872
20180321.txt,That didn’ t—it’ s not something that ca me up in particular.,0.00013464648509398103,9.304355626227334e-05,0.9997722506523132
20180321.txt,"And, let me say, you know, we don’ t do trade policy here at the F ed, and, you know, I would be reluctant to comment on any particular situation with any particular country.",0.00022826668282505125,0.0001021070420392789,0.9996696710586548
20180321.txt,NANCY MARSHALL -GENZER.,0.0002989898493979126,0.00019506954413373023,0.9995059967041016
20180321.txt,Nancy Marshall -Genzer with Marketplace.,0.00011158905545016751,0.00014165331958793104,0.9997467398643494
20180321.txt,Does the interest rate hike today suggest that Americans are being paid enough?,0.004069958813488483,0.9305911064147949,0.06533895432949066
20180321.txt,Are you satisfied with the rate of wage growth right now?,0.0020230216905474663,0.0012291902676224709,0.9967477321624756
20180321.txt,CHAIRMAN POWELL.,0.0001066944096237421,0.00016958516789600253,0.9997237324714661
20180321.txt,"As I mentioned, you know, we ’ve had unemployment decli ne sharply since, I guess, 2010, when it peaked at 10 percent and down to 4.1 percent now, and we’ve seen only modest increases in wages.",0.9958381652832031,0.0007532509043812752,0.0034086157102137804
20180321.txt,"So, on the one hand, what wages should in theory represent is inflation plus productivity increases.",0.00010240916890325025,0.00015443796291947365,0.9997431635856628
20180321.txt,You should get paid for yo ur productivity plus inflation .,0.008859110996127129,0.004243826027959585,0.9868971705436707
20180321.txt,And productivity ’s been very low.,0.9675809144973755,0.019840696826577187,0.01257846225053072
20180321.txt,Inflation ’s been low.,0.9724221229553223,0.015825282782316208,0.011752570047974586
20180321.txt,"So these low wage increases —in a sen se, they do make sense in that —from that perspective.",0.9788126945495605,0.020504122599959373,0.0006831887294538319
20180321.txt,"On the other hand, as the market ha s tightened, as labor markets have tightened, and we hear reports of labor shortages and  we see that, you know, groups of unemployed are diminishing, and the unemployment rate is going down, w e haven ’t seen, you know, higher wages —wages going up more.",0.849734365940094,0.022840682417154312,0.12742497026920319
20180321.txt,"And  I would— I think I ’ve been surprised by that, and I think others have as well.",0.00012219762720633298,0.00036263285437598825,0.999515175819397
20180321.txt,"In terms of what ’s the right level, I don ’t think I have a view on what the right level of wages is, but I think we will —we will know that the labor market is getting tight when we do see a more meaningful upward move in wages.",0.0007599113159812987,0.4811103343963623,0.5181297659873962
20180321.txt,VIRGINIE MONTET.,0.00022170199372339994,0.0001734604884404689,0.9996047616004944
20180321.txt,Virginie  Montet with Agenc e France -Presse.,0.0003155045269522816,0.0002260338224004954,0.9994584918022156
20180321.txt,"If the economy behaves as the F ed is predicting, by the time of the midterm elections, the rates will be —keep on rising, a nd the prime r ate wi ll be above —well above 5 percent , a level not reached in 10 years for what is a base of consumer credit.",0.00036392302718013525,0.9956834316253662,0.003952615894377232
20180321.txt,"And we know that , historically, raising rates —especially

March 21,

in campaign times —has never been very popular in the White House.",0.008694018237292767,0.049130409955978394,0.9421755075454712
20180321.txt,Does this prospect of a possible pressure and dichotomy of concerns keep you awake at night?,0.00014083462883718312,0.0011510284384712577,0.9987081289291382
20180321.txt,CHAIRMAN POWELL.,0.00010669450421119109,0.00016958516789600253,0.9997237324714661
20180321.txt,No.,0.0012477247510105371,0.0003521403414197266,0.9984001517295837
20180321.txt,That doesn’ t keep me awake at night.,9.964779746951535e-05,0.00012874936510343105,0.9997716546058655
20180321.txt,We don’ t consider the election cycle.,0.0001564382400829345,6.803780706832185e-05,0.9997754693031311
20180321.txt,"You know, we —we ’re looking very carefully at our assigned responsibilities of maximum employment, stable prices, and that ’s really our focus.",0.0024067633785307407,0.9951480031013489,0.002445274032652378
20180321.txt,You can count on us to stay focused on the jobs that Congress has assigned us and count on us to use the tools we have to achieve them.,0.0002966109896078706,0.009365069679915905,0.9903383851051331
20180321.txt,"You ’re right, that ’s the highest rate.",0.0707983747124672,0.7308614253997803,0.19834022223949432
20180321.txt,"By the way, I ’m hearin g this, the 10- year thing a few times these day s, and it ’s true that rates are higher than they ’ve been in 10 years.",0.0008308886899612844,0.7633933424949646,0.23577578365802765
20180321.txt,"On the other hand, the economy ’s healthier than it’ s been since—since  before the financial crisis.",0.5428458452224731,0.11087633669376373,0.34627777338027954
20180321.txt,"So, it ’s a healthier economy than it ’s been in 10 years.",0.0022355588153004646,0.9874045848846436,0.010359923355281353
20180321.txt,"The financial crisis, of course, was just really getting going 10 years ago.",0.00014938261301722378,0.00016099854838103056,0.9996895790100098
20180321.txt,MYLES UDLAND.,0.00027604500064626336,7.912721775937825e-05,0.9996448755264282
20180321.txt,Thanks.,0.011034670285880566,0.005888213403522968,0.9830771088600159
20180321.txt,"My les Udland, Yahoo Finance.",0.00023837546177674085,0.00015849423652980477,0.9996032118797302
20180321.txt,"Ch air Powell, I ’m curious if the F ed would be willing to tolerate an inverted yield curve.",0.0009975526481866837,0.002761643147096038,0.9962407350540161
20180321.txt,"We continue t o see the spread between the 2 -year and the 10- year tighten , even with longer -term yields coming up since the beginning of the year.",0.16010960936546326,0.8068559765815735,0.033034417778253555
20180321.txt,"This is a dynamic that has typically preceded recessions, and we’ re likely to see sh orter -term rates come up as the F ed continues to increase rates.",0.00019230088219046593,0.9992226362228394,0.0005850142915733159
20180321.txt,"So, I ’m just curious if you guys have discussed that, if you’ d be willing to push back against that , or if that’ s a dynamic you’d be comfortable with?",0.0003322848933748901,0.00022856540454085916,0.9994391798973083
20180321.txt,CHAIRMAN POWELL.,0.0001066944096237421,0.00016958516789600253,0.9997237324714661
20180321.txt,"You know, it ’s an interesting question, and ther e are a range of views there.",4.9912327085621655e-05,0.00013845560897607356,0.999811589717865
20180321.txt,"I think it ’s true that yield curves have tended to predict recessions if you look back over many cycles, but a lot of that was just situations in which inflation was  allowed to get out of control, and the F ed had to tighten, and that put the economy into a recession.",0.1428212672472,0.027807684615254402,0.8293710350990295
20180321.txt,"That ’s really not the situation we ’re in now, so I don ’t know that that ’s—I don’ t know that —I don ’t think that

March 21,

recession probabilities are particularly high at the moment, any higher than they normally are.",0.502733051776886,0.0014610118232667446,0.4958059787750244
20180321.txt,"But, havin g said that, I think it’ s—there are good questions about what a flat yield curve or inverted yield curve does to intermediation.",0.004330481868237257,0.00013592193135991693,0.9955335855484009
20180321.txt,"It’s hard to find in the research data, but nonetheless, I think those are issues that we ’ll be watching carefully.",5.2438383136177436e-05,9.96109374682419e-05,0.9998478889465332
20180321.txt,Thank you very much.,0.0012887456687167287,0.0010946959955617785,0.9976165294647217
20180613.txt,"June 13,

Transcript of Chairman Powell’s Press Conference June 13, 2018

CHAIRMAN POWELL.",0.00011085004371125251,0.00014761586498934776,0.9997414946556091
20180613.txt,Good afternoon.,0.0027627015952020884,0.0026500343810766935,0.9945873022079468
20180613.txt,Thanks very much for being here .,0.008165085688233376,0.007121146656572819,0.9847137331962585
20180613.txt,"I know that a number of you will want to talk about the details of our announcement today, and I am happy to do that in a few minutes.",8.002696995390579e-05,0.00010816728899953887,0.9998118281364441
20180613.txt,"But because monetary policy affects everyone, I want to start with a plain -English summary of how the economy is doing, what my colleagues and I at the Federal Rese rve are trying to do, and why.",4.264116068952717e-05,0.00016510878049302846,0.9997922778129578
20180613.txt,The main takeaway is that the economy is doing very well.,0.02398182637989521,0.8974595069885254,0.07855860888957977
20180613.txt,"Most people who want to find jobs are finding them, and unemployment and inflation are low.",0.003377986839041114,0.059142954647541046,0.9374790787696838
20180613.txt,Interest rates have been low for some years while the economy has been recovering from the financial crisis.,0.9840118885040283,0.0018453891389071941,0.014142687432467937
20180613.txt,"For the past few years, we have been gradually raising interest rates, and along the way we’ve tried to explain the reasoning behind our decisions.",0.00028573034796863794,0.9990262985229492,0.0006880233413539827
20180613.txt,"In particular, we think that gradually returning interest rates to a more normal level as the economy strengthens is the best way the Fed can help s ustain an environment in which American households and businesses can thrive.",0.00031515044975094497,0.99791020154953,0.001774656237103045
20180613.txt,"Today, we’ve taken another step in that process by raising our target range for the federal funds rate by ¼ of a percentage point.",0.00018400221597403288,0.9994367957115173,0.0003791714261751622
20180613.txt,My colleagues and I meet eight times a year and take a fresh look each time at what is happening in the economy and consider whether our policy needs adjusting.,6.686997221549973e-05,0.00015528900257777423,0.9997778534889221
20180613.txt,"We don’t put our interest rate decisions on hold or on autopilot, because the economy can always evolve in unexpected ways.",0.00010443975043017417,0.00010591187310637906,0.9997896552085876
20180613.txt,History has shown that moving interest rates either too quickly or too slowly can lead to bad economic outcomes.,0.00011683862976497039,9.37159129534848e-05,0.9997895359992981
20180613.txt,We think the outcomes are likely to be better overall if we are as clear as possible about what we are likely to do and why.,4.770850500790402e-05,0.00014160957653075457,0.9998107552528381
20180613.txt,"To that end, we try to give a sense of our expectations for how the economy will evolve and how our policy stance may change.",0.0003308724262751639,0.0001047184705385007,0.9995643496513367
20180613.txt,"June 13,

As Chairman, I hope to foster a public conversation about what the Fed is doing to support a strong and resilient economy.",8.921798871597275e-05,0.005439457483589649,0.9944713115692139
20180613.txt,And one practical step in doing so is to have a press conference like this after every one of our scheduled FOMC meetings.,8.689277456142008e-05,0.0004966003471054137,0.9994165897369385
20180613.txt,And we’re going to do that beginning in January.,0.0006500823074020445,0.0005368053098209202,0.9988131523132324
20180613.txt,That will give us more opportunities to explain our actions and to answer your questions.,0.0006320528336800635,0.0002907681046053767,0.9990772008895874
20180613.txt,I want to point out that having twice as many press conferences does not signal anything about the timing or pace of future interest rate changes.,6.738153024343774e-05,9.272244642488658e-05,0.9998399019241333
20180613.txt,This change is only about improving communications.,8.439880912192166e-05,0.00024173806014005095,0.9996738433837891
20180613.txt,My FOMC colleagues and I will also continue to issue our economic projections on the existing quarterly schedule.,5.297702591633424e-05,9.255487384507433e-05,0.9998544454574585
20180613.txt,"Now, let me go into more detail over developments in the economy, our economic projections, and our policy decision.",0.00011151607031933963,9.695043263491243e-05,0.9997915625572205
20180613.txt,"Economic growth appears to have picked up in the current quarter, largely reflecting a bounceback in household spending.",0.00022586859995499253,0.9987059831619263,0.0010681560961529613
20180613.txt,"Business investment continues to grow strongly, and the overall outlook for growth remains favorable.",0.0021049664355814457,0.890564501285553,0.10733054578304291
20180613.txt,"Several factors support this assessment:  Fiscal policy is boosting the economy, ongoing job gains are raising incomes and confidence, foreign economies continue to expand, and overall financial conditions remain accommodative.",0.65603107213974,0.33987927436828613,0.004089673515409231
20180613.txt,These observations are consistent with the projections that Committee participants submitted for this meeting.,0.00011670572712318972,0.0003068277728743851,0.9995765089988708
20180613.txt,"The median projection for the growth of real GDP is 2.8 percent this year, 2.4 percent next year, and 2  percent in 2020.",0.026580996811389923,0.08595339953899384,0.8874655961990356
20180613.txt,"Compared with the projections made in March, this median growth path is little changed.",6.068662696634419e-05,0.0001670642668614164,0.9997722506523132
20180613.txt,"In the labor market, job gains averaged 180,000 per month over the past three months, well above th e pace needed in the longer run to provide jobs for new entrants into the workforce.",0.00036392180481925607,0.9706432819366455,0.028992824256420135
20180613.txt,"The unemployment rate declined over the past two months and stood at 3.8 percent in May, its lowest level in nearly two decades.",0.8760696053504944,0.07233550399541855,0.05159497633576393
20180613.txt,"Meanwhile, the labor force participation  rate has been roughly unchanged since late 2013.",0.0005747867980971932,0.0003863631282001734,0.9990389347076416
20180613.txt,"That is a positive sign, given that the aging of our

June 13,

population is putting downward pressure on the participation rate.",0.8996059894561768,0.09855598211288452,0.0018380623077973723
20180613.txt,And we expect the job market to remain strong.,0.005549936089664698,0.981563925743103,0.012886113487184048
20180613.txt,"As you can see in our Summary of Economic Projections, the median of Committee participants’ projections for the unemployment rate stands at 3.6  percent in the fourth quarter of this year and runs at 3.5 percent over the next two years, a percentage point below the median estimate of its lon ger-run normal rate.",0.8561806678771973,0.0033354286570101976,0.14048393070697784
20180613.txt,This median path is just a bit lower than that from March.,0.0012542569311335683,0.00011570144124561921,0.9986300468444824
20180613.txt,"After many years of running below our 2  percent longer-run objective, inflation has recently moved close to that level.",0.2294703722000122,0.002927442779764533,0.7676021456718445
20180613.txt,"Indeed, overall consumer prices, as measured by the pr ice index for personal consumption expenditures, increased 2 percent over the 12 months ending in April.",0.00014274608111009002,0.998896598815918,0.000960673438385129
20180613.txt,"The core PCE index, which excludes prices of energy and food and tends to be a better indicator of future inflation, rose 1.8 percent over the same period.",0.00012931492528878152,0.9977028965950012,0.0021678179036825895
20180613.txt,"As we had expected, inflation moved up as the unusually low readings from last March dropped out of the calculation.",0.00046514402492903173,0.9455888271331787,0.05394597351551056
20180613.txt,"The recent inflation data have been encouraging, but after many years of inflation below our objective, we do not want to declare victory.",0.9941040873527527,0.0020309847313910723,0.003864950966089964
20180613.txt,We want to ensure that inflation remains near our symmetric 2  percent longer-run goal on a sustained basis.,0.0050009991973638535,0.8537676930427551,0.14123129844665527
20180613.txt,"As we note in our Statement of Longer -Run Goals and Monetary Policy Strategy, the Committee would be concerned if inflation were running persistently above or below our 2 percent objective.",0.004400341771543026,0.9891417026519775,0.006458008661866188
20180613.txt,"Of course, many factors affect inflation —some temporary and others more lasting—and at any given time inflation may be above or below 2 percent.",0.00010167563596041873,8.443262049695477e-05,0.999813973903656
20180613.txt,"For example, the recent rise in oil prices will likely pu sh inflation somewhat above 2 percent in coming months.",0.00024070462677627802,0.9991989731788635,0.00056030711857602
20180613.txt,"But that transitory development should have little, if any, consequence for inflation over the next few years.",6.317029328783974e-05,7.089941209414974e-05,0.9998658895492554
20180613.txt,The median of participants’ projections for inflation runs at 2.1 percent through 2020.,0.00011415726476116106,0.0009621732751838863,0.9989235997200012
20180613.txt,"Relative to the March projections, the median inflation projection is a little higher this year and next.",0.00015735847409814596,0.9981949925422668,0.0016477026510983706
20180613.txt,"June 13,

As I mentioned, today we took another step in gradually scaling back monetary policy accommodation by raising the target range for the federal funds  rate by ¼  percentage point, bringing it to 1¾  to 2 percent.",0.00019089067063760012,0.9991989731788635,0.0006101595936343074
20180613.txt,"We also made some changes to our policy statement, reflecting that policy normalization is proceeding broadly as we have expected.",0.001470485352911055,0.0008612991077825427,0.9976682066917419
20180613.txt,None of these changes signals a change in our policy views.,8.726786472834647e-05,0.00010463398939464241,0.999808132648468
20180613.txt,"F or example, we removed the language stating that “the federal funds rate is likely to remain, for some time, below levels that are expected to prevail in the longer run.”  Since we introduced that language a few years ago, the economy has strengthened, and the Committee has raised the federal funds rate from near 0  to 1¾ to 2 percent.",0.022852502763271332,0.24884971976280212,0.7282978296279907
20180613.txt,"As we continue to note in our statement, we expect to make further gradual increases in that rate.",0.008885934948921204,0.9833658337593079,0.007748218718916178
20180613.txt,"As a result, if the economy evolves broadly as we anticipate, the federal funds rate will, over the next year or so, move well within the range of estimates of the normal long -run level.",0.00022395534324459732,0.9822460412979126,0.017530011013150215
20180613.txt,"Therefore, we thought that now is an appropriate time to remove this forward guidance from our policy statement.",0.000148671620991081,8.901554974727333e-05,0.9997623562812805
20180613.txt,"We continue to believe that a gradual approach for increasing the federal funds rate will best promote a sustained expansion of economic activity, strong labor market conditions, and inflation near our symmetric 2  percent goal.",0.00023001270892564207,0.9991931319236755,0.0005768295377492905
20180613.txt,"We are aware that raising rates too slowly might raise t he risk that monetary policy would need to tighten abruptly down the road in response to an unexpectedly sharp increase in inflation or financial excesses, jeopardizing the economic expansion.",0.0003155656158924103,0.9995279312133789,0.00015656901814509183
20180613.txt,"Conversely, if we raise interest rates too rapidly, the econom y could weaken , and inflation could continue to run persistently below our objective.",0.9960303902626038,0.0037989262491464615,0.0001706801849650219
20180613.txt,The Committee’s gradual approach is reflected in participants’ projections for the appropriate path for the federal funds rate.,0.0019030474359169602,0.02329096384346485,0.9748059511184692
20180613.txt,"The median projection for the federal funds rate is 2.4 percent at the end of this year, 3.1 percent at the end of 2019, and 3.4 percent at the end of

June 13,

2020.",0.0004459929477889091,0.021381458267569542,0.9781725406646729
20180613.txt,"By 2020, the median federal funds rate is modestly above its estimated longer-run level.",0.0005091226776130497,0.9768064618110657,0.022684359923005104
20180613.txt,These projections are very similar to those made in March.,0.0002004892157856375,0.00023957481607794762,0.9995598196983337
20180613.txt,"Although the median federal funds rate edged up this year and next, most participants did not revise their projections.",0.0002614851691760123,0.04198428615927696,0.9577541947364807
20180613.txt,I’ll conclude by mentioning two additional matters.,0.00026282918406650424,0.00020344974473118782,0.9995337724685669
20180613.txt,"First, our program for reducing our balance sheet, which began in Octobe r, is proceeding smoothly.",0.0008241645991802216,0.07708033919334412,0.9220954775810242
20180613.txt,"Barring a material and unexpected weakening in the outlook, this program will proceed on schedule, and our balance sheet will continue to shrink.",0.022042499855160713,0.8978571891784668,0.08010035008192062
20180613.txt,"As we have said, changing the target range for the federal funds rate is our prim ary means of adjusting the stance of monetary policy.",0.00013665884034708142,0.00067693687742576,0.9991864562034607
20180613.txt,"And, finally, as discussed in the minutes of our May meeting, we’re making a small technical adjustment in one of our tools for implementing monetary policy.",0.0002762551885098219,0.00017882889369502664,0.9995449185371399
20180613.txt,"To keep the federal funds rate in the targe t range, we rely on the rate of interest on excess reserves, or the IOER rate.",0.00011311088019283488,0.0025432456750422716,0.9973437190055847
20180613.txt,"Up until now, we have set the IOER rate at the top of the target range for the federal funds rate.",0.00020601220603566617,0.0017371625872328877,0.9980567097663879
20180613.txt,"In recent months, the federal funds rate has moved up toward the IOER rate as short- term interest rates have risen more generally.",0.00013893595314584672,0.9984779953956604,0.0013830371899530292
20180613.txt,"So to move the federal funds rate closer to the middle of the target range, we are now setting the IOER rate 5  basis points below the upper end of the target range.",0.9953631162643433,0.003156960243359208,0.0014798978809267282
20180613.txt,This minor technical adjustment has no bearing on the appropriate path for the federal funds rate or financial conditions more generally.,0.0001491951843490824,0.00011500217078719288,0.9997357726097107
20180613.txt,"Thanks for listening, and I’ll be happy to take your questions.",9.416025568498299e-05,0.0002660953323356807,0.9996397495269775
20180613.txt,JIM TANKERSLEY.,0.0001413420250173658,0.0001241662394022569,0.9997344613075256
20180613.txt,"Hi, Mr. Chairman.",9.900390432449058e-05,0.000109937580418773,0.9997910857200623
20180613.txt,"Jim Tankersley, New York Times .",0.00021356168144848198,0.00017738838505465537,0.9996090531349182
20180613.txt,I have a question about inflation and a question about growth.,9.175693412544206e-05,0.00013791132369078696,0.9997703433036804
20180613.txt,"On inflation, I’m curious if there’ s anything that’s happened since March that has changed your assessment of the risk of inflation increases beyond what you forecast in the year to come.",0.000409002008382231,0.7608769536018372,0.2387140691280365
20180613.txt,"And , on growth, you m entioned fiscal

June 13,

policy is adding to growth, and I’m curious if you could break that down a li ttle bit further for us and say—what effects do you think the recent tax cuts are having on growth?",0.013833262957632542,0.01619788259267807,0.9699687361717224
20180613.txt,CHAIRMAN POWELL.,0.00010669450421119109,0.00016958516789600253,0.9997237324714661
20180613.txt,Sure.,0.0075408159755170345,0.007042642217129469,0.98541659116745
20180613.txt,So since—I wouldn’ t say anything has h appened since March to really change the way I ’m thinking about inflation or the way the Committee ’s thinking about inflation.,0.00010551740706432611,6.555006257258356e-05,0.9998289346694946
20180613.txt,We’ve seen inflation move very gradually up toward our 2 percent objective.,0.07482024282217026,0.923530638217926,0.001649138517677784
20180613.txt,"And part of that has been just idiosyncratic things dropping out from last March, which were holding inflation—measured inflation —down.",0.6770935654640198,0.0039658863097429276,0.31894055008888245
20180613.txt,Part of it is just that continued tightening in the labor market and the economy more broadly is pushing inflation up.,0.00016979944484774023,0.9996438026428223,0.00018640713824424893
20180613.txt,"So we continue to think, and the Committee continu es to think, that we are just about at our 2 percent goal but, as I mentioned, not ready to declare victory until we sustain that over time, which we haven’t done yet.",0.5030556917190552,0.0009932533139362931,0.4959510862827301
20180613.txt,"You also asked about fiscal policy, and there’ s a range of views on the Committee and , I think more broadly, a range of views among economists generally.",9.289321315009147e-05,0.00010506122634978965,0.9998021721839905
20180613.txt,"But I can say that the Committee members —Committee participants —generally believe that the fiscal changes —and that includes both the tax cuts, individual and corporate, and the spending changes—will provide meaningful support to demand, significant support to demand over the course of the next three years.",0.9495762586593628,0.04852283000946045,0.0019009443931281567
20180613.txt,"And the question—the other question is, what about the supply side?",0.0004555958730634302,0.00057277298765257,0.9989715814590454
20180613.txt,"So it is— it makes sense that if you lower corporate tax rates an d allow faster expensing of investment, you will encourage greater investment.",0.028352811932563782,0.02433227375149727,0.9473149180412292
20180613.txt,That should drive productivity.,0.00010003265924751759,0.00017607033078093082,0.9997239708900452
20180613.txt,That should increase potential output.,0.6655011773109436,0.06346375495195389,0.2710350453853607
20180613.txt,So that really ought to happen as well.,0.0002686991647351533,0.00015851935313548893,0.9995728135108948
20180613.txt,I think the amounts and the timing of that coming in are also quite uncertain.,0.00048076602979563177,5.100919588585384e-05,0.9994682669639587
20180613.txt,"There’s also the possibility that there would be more labor supply from lower individual tax rates, again, in amounts and in timing that might be more uncertain.",0.3449144959449768,0.0023008256684988737,0.6527846455574036
20180613.txt,So that’s how the Committee generally is thinking about—about fiscal policy.,6.461588782258332e-05,0.0001388294476782903,0.9997965693473816
20180613.txt,"June 13,

NICK TIMIRAOS.",0.00017080067482311279,0.00012756841897498816,0.9997016787528992
