document,sentence,dovish,hawkish,neutral
20180321.txt,A couple of participants pointed to possible benefits of postponing an increase in the target range for the federal funds rate until a subsequent meeting; these participants suggested that waiting for additional data to provide more evidence of a sustained return of the 12-month inflation rate to 2 percent might more clearly demonstrate the data dependence of the Committee's decisions and its resolve to achieve the price-stability component of its dual mandate.,0.026373380795121193,0.2506636679172516,0.7229629158973694
20180321.txt,"With regard to the medium-term outlook for monetary policy, all participants saw some further firming of the stance of monetary policy as likely to be warranted.",0.0008515474037267268,0.9989184141159058,0.0002301107015227899
20180321.txt,Almost all participants agreed that it remained appropriate to follow a gradual approach to raising the target range for the federal funds rate.,0.0004246380995027721,0.994110643863678,0.005464692134410143
20180321.txt,Several participants commented that this gradual approach was most likely to be conducive to maintaining strong labor market conditions and returning inflation to 2 percent on a sustained basis without resulting in conditions that would eventually require an abrupt policy tightening.,0.0017178092384710908,0.3739190101623535,0.624363124370575
20180321.txt,"A number of participants indicated that the stronger outlook for economic activity, along with their increased confidence that inflation would return to 2 percent over the medium term, implied that the appropriate path for the federal funds rate over the next few years would likely be slightly steeper than they had previously expected.",0.00011599875142564997,0.9985900521278381,0.0012938862200826406
20180321.txt,"Participants agreed that the longer-run normal federal funds rate was likely lower than in the past, in part because of secular forces that had put downward pressure on real interest rates.",0.9969600439071655,0.002616623882204294,0.0004233599756844342
20180321.txt,Several participants expressed the judgment that it would likely become appropriate at some point for the Committee to set the federal funds rate above its longer-run normal value for a time.,0.00017676758579909801,0.9995488524436951,0.0002743540972005576
20180321.txt,"Some participants suggested that, at some point, it might become necessary to revise statement language to acknowledge that, in pursuit of the Committee's statutory mandate and consistent with the median of participants' policy rate projections in the SEP, monetary policy eventually would likely gradually move from an accommodative stance to being a neutral or restraining factor for economic activity.",0.010260487906634808,0.9871377944946289,0.0026017860509455204
20180321.txt,"However, participants expressed a range of views on the amount of policy tightening that would likely be required over the medium term to achieve the Committee's goals.",0.00023188834893517196,0.9991759657859802,0.0005920883850194514
20180321.txt,Participants agreed that the actual path of the federal funds rate would depend on the economic outlook as informed by incoming data.,6.851930083939806e-05,0.00013363725156523287,0.9997978806495667
20180321.txt,"Committee Policy Action In their discussion of monetary policy for the period ahead, members judged that information received since the Committee met in January indicated that the labor market had continued to strengthen and that economic activity had been rising at a moderate rate.",0.00011857641220558435,0.9942187070846558,0.005662696901708841
20180321.txt,"Job gains had been strong in recent months, and the unemployment rate had stayed low.",0.00033190130488947034,0.9981027245521545,0.0015654027229174972
20180321.txt,Recent data suggested that growth rates of household spending and business fixed investment had moderated from their strong fourth-quarter readings.,0.00010221375123364851,0.0007588662556372583,0.9991389513015747
20180321.txt,"On a 12-month basis, both overall inflation and inflation for items other than food and energy had continued to run below 2 percent.",0.9757373332977295,0.008727571927011013,0.015535041689872742
20180321.txt,"Market-based measures of inflation compensation had increased in recent months but remained low; survey-based measures of longer-term inflation expectations were little changed, on balance.",6.964764907024801e-05,0.00021085470507387072,0.9997195601463318
20180321.txt,All members viewed the recent data and other developments bearing on real economic activity as suggesting that the outlook for the economy beyond the current quarter had strengthened in recent months.,7.59929753257893e-05,0.001988127361983061,0.9979358911514282
20180321.txt,"In addition, notwithstanding increased market volatility over the intermeeting period, financial conditions had stayed accommodative, and developments since the January meeting had indicated that fiscal policy was likely to provide greater impetus to the economy over the next few years than members had previously thought.",0.9989532232284546,0.0007751032244414091,0.00027168088126927614
20180321.txt,"Consequently, members expected that, with further gradual adjustments in the stance of monetary policy, economic activity would expand at a moderate pace in the medium term, and labor market conditions would remain strong.",0.7852528691291809,0.20886234939098358,0.005884772632271051
20180321.txt,Members generally continued to judge the risks to the economic outlook as remaining roughly balanced.,0.00012152594717917964,0.00011102038115495816,0.9997673630714417
20180321.txt,"Most members noted that recent readings on inflation, along with the strengthening of the economic outlook, provided support for the view that inflation on a 12-month basis would likely move up in coming months and stabilize around the Committee's 2 percent objective over the medium term.",9.456311818212271e-05,0.9982914328575134,0.0016139510553330183
20180321.txt,Members agreed to continue to monitor inflation developments closely.,5.134761522640474e-05,0.0001851381966844201,0.999763548374176
20180321.txt,"After assessing current conditions and the outlook for economic activity, the labor market, and inflation, members voted to raise the target range for the federal funds rate to 1-1/2 to 1-3/4 percent.",0.00015267738490365446,0.9977902173995972,0.002057085745036602
20180321.txt,"They indicated that the stance of monetary policy remained accommodative, thereby supporting strong labor market conditions and a sustained return to 2 percent inflation.",0.9869454503059387,0.012542620301246643,0.000511869671754539
20180321.txt,Members agreed that the timing and size of future adjustments to the target range for the federal funds rate would depend on their assessments of realized and expected economic conditions relative to the Committee's objectives of maximum employment and 2 percent inflation.,8.954907389124855e-05,0.00024253145966213197,0.9996680021286011
20180321.txt,"They reiterated that this assessment would take into account a wide range of information, including measures of labor market conditions, indicators of inflation pressures and inflation expectations, and readings on financial and international developments.",6.207327533047646e-05,0.00021649715199600905,0.999721348285675
20180321.txt,Members also agreed that they would carefully monitor actual and expected developments in inflation in relation to the Committee's symmetric inflation goal.,7.361805182881653e-05,0.00010904131340794265,0.9998173117637634
20180321.txt,Members expected that economic conditions would evolve in a manner that would warrant further gradual increases in the federal funds rate.,0.0009574530413374305,0.9809967279434204,0.018045872449874878
20180321.txt,They judged that raising the target range gradually would balance the risks to the outlook for inflation and unemployment and was most likely to support continued economic expansion.,0.00015577800513710827,0.9981732368469238,0.0016710006166249514
20180321.txt,Members agreed that the strengthening in the economic outlook in recent months increased the likelihood that a gradual upward trajectory of the federal funds rate would be appropriate.,0.00014725670916959643,0.9990664124488831,0.0007863999926485121
20180321.txt,"Members continued to anticipate that the federal funds rate would likely remain, for some time, below levels that were expected to prevail in the longer run.",0.9927814602851868,0.0006178530165925622,0.006600687745958567
20180321.txt,"Nonetheless, they again stated that the actual path for the federal funds rate would depend on the economic outlook as informed by incoming data.",8.061089465627447e-05,0.00018183537758886814,0.999737560749054
20180321.txt,"At the conclusion of the discussion, the Committee voted to authorize and direct the Federal Reserve Bank of New York, until it was instructed otherwise, to execute transactions in the SOMA in accordance with the following domestic policy directive, to be released at 2:00 p.m.:

""Effective March 22, 2018, the Federal Open Market Committee directs the Desk to undertake open market operations as necessary to maintain the federal funds rate in a target range of 1-1/2 to 1-3/4 percent, including overnight reverse repurchase operations (and reverse repurchase operations with maturities of more than one day when necessary to accommodate weekend, holiday, or similar trading conventions) at an offering rate of 1.50 percent, in amounts limited only by the value of Treasury securities held outright in the System Open Market Account that are available for such operations and by a per-counterparty limit of $30 billion per day.",0.09943291544914246,0.017532382160425186,0.8830347061157227
20180321.txt,"The Committee directs the Desk to continue rolling over at auction the amount of principal payments from the Federal Reserve's holdings of Treasury securities maturing during March that exceeds $12 billion, and to continue reinvesting in agency mortgage-backed securities the amount of principal payments from the Federal Reserve's holdings of agency debt and agency mortgage-backed securities received during March that exceeds $8 billion.",0.9657688140869141,0.00988675095140934,0.024344412609934807
20180321.txt,"Effective in April, the Committee directs the Desk to roll over at auction the amount of principal payments from the Federal Reserve's holdings of Treasury securities maturing during each calendar month that exceeds $18 billion, and to reinvest in agency mortgage-backed securities the amount of principal payments from the Federal Reserve's holdings of agency debt and agency mortgage-backed securities received during each calendar month that exceeds $12 billion.",0.80219966173172,0.05016613006591797,0.14763419330120087
20180321.txt,Small deviations from these amounts for operational reasons are acceptable.,0.00014233129331842065,8.363914093934e-05,0.9997740387916565
20180321.txt,"The Committee also directs the Desk to engage in dollar roll and coupon swap transactions as necessary to facilitate settlement of the Federal Reserve's agency mortgage-backed securities transactions.""",0.017999375239014626,0.0025535591412335634,0.9794471263885498
20180321.txt,"The vote also encompassed approval of the statement below to be released at 2:00 p.m.:

""Information received since the Federal Open Market Committee met in January indicates that the labor market has continued to strengthen and that economic activity has been rising at a moderate rate.",0.0001692842342890799,0.980000913143158,0.019829798489809036
20180321.txt,"Job gains have been strong in recent months, and the unemployment rate has stayed low.",0.00043242014362476766,0.9978317618370056,0.0017357940087094903
20180321.txt,Recent data suggest that growth rates of household spending and business fixed investment have moderated from their strong fourth-quarter readings.,0.00011844296386698261,0.0005912909982725978,0.9992902278900146
20180321.txt,"On a 12-month basis, both overall inflation and inflation for items other than food and energy have continued to run below 2 percent.",0.982826828956604,0.005629530642181635,0.01154360268265009
20180321.txt,"Market-based measures of inflation compensation have increased in recent months but remain low; survey-based measures of longer-term inflation expectations are little changed, on balance.",0.00016101884830277413,0.0003237070341128856,0.9995152950286865
20180321.txt,"Consistent with its statutory mandate, the Committee seeks to foster maximum employment and price stability.",0.9844474792480469,0.01532754022628069,0.0002250008110422641
20180321.txt,The economic outlook has strengthened in recent months.,0.003040841780602932,0.5416326522827148,0.45532649755477905
20180321.txt,"The Committee expects that, with further gradual adjustments in the stance of monetary policy, economic activity will expand at a moderate pace in the medium term and labor market conditions will remain strong.",0.6994740962982178,0.298572838306427,0.001953083323314786
20180321.txt,Inflation on a 12-month basis is expected to move up in coming months and to stabilize around the Committee's 2 percent objective over the medium term.,0.00038271144148893654,0.10398772358894348,0.8956295847892761
20180321.txt,"Near-term risks to the economic outlook appear roughly balanced, but the Committee is monitoring inflation developments closely.",3.923490294255316e-05,0.0006140433833934367,0.9993467926979065
20180321.txt,"In view of realized and expected labor market conditions and inflation, the Committee decided to raise the target range for the federal funds rate to 1-1/2 to 1-3/4 percent.",0.00022329841158352792,0.9986295700073242,0.0011471776524558663
20180321.txt,"The stance of monetary policy remains accommodative, thereby supporting strong labor market conditions and a sustained return to 2 percent inflation.",0.9900962114334106,0.009665648452937603,0.00023815040185581893
20180321.txt,"In determining the timing and size of future adjustments to the target range for the federal funds rate, the Committee will assess realized and expected economic conditions relative to its objectives of maximum employment and 2 percent inflation.",0.00011341058416292071,0.0001291233056690544,0.9997574687004089
20180321.txt,"This assessment will take into account a wide range of information, including measures of labor market conditions, indicators of inflation pressures and inflation expectations, and readings on financial and international developments.",7.722936425125226e-05,0.00022878812160342932,0.9996939897537231
20180321.txt,The Committee will carefully monitor actual and expected inflation developments relative to its symmetric inflation goal.,9.658328781370074e-05,0.00028858022415079176,0.9996147155761719
20180321.txt,"The Committee expects that economic conditions will evolve in a manner that will warrant further gradual increases in the federal funds rate; the federal funds rate is likely to remain, for some time, below levels that are expected to prevail in the longer run.",0.0005462751723825932,0.998457670211792,0.0009960670722648501
20180321.txt,"However, the actual path of the federal funds rate will depend on the economic outlook as informed by incoming data.""",0.0002050894545391202,0.00027234197477810085,0.9995225667953491
20180502.txt,Developments in Financial Markets and Open Market Operations The manager of the System Open Market Account (SOMA) provided a summary of domestic and global financial developments over the intermeeting period.,0.00012308139412198216,0.00010295326501363888,0.9997739195823669
20180502.txt,"Broad measures of financial conditions had tightened somewhat in recent weeks, with U.S. equity prices lower, the foreign exchange value of the dollar moderately higher, and longer-term Treasury yields up a little.",0.0012507252395153046,0.998111367225647,0.0006379680708050728
20180502.txt,"Market participants pointed to a range of factors contributing to the decline in stock prices, including concerns about the outlook for trade policy both in the United States and abroad, the potential for increased regulatory oversight of U.S. technology companies, and incoming data suggesting some moderation in global economic growth.",0.9677561521530151,0.0007768807117827237,0.03146698698401451
20180502.txt,"The rise in nominal U.S. Treasury yields was associated with an increase in inflation compensation that, in turn, seemed to reflect a firming in inflation data as well as a notable rise in crude oil prices.",0.0002455198555253446,0.9995986819267273,0.00015581237676087767
20180502.txt,"Judging from federal funds futures quotes, the expected path of the federal funds rate changed relatively little over the intermeeting period.",5.8990266552427784e-05,0.00024896347895264626,0.9996920824050903
20180502.txt,"While term LIBOR (London interbank offered rates) had widened relative to comparable-maturity OIS (overnight index swap) rates in recent months, the cost of dollar funding through the foreign exchange swap market had not risen to the same degree.",0.000644097977783531,0.8740756511688232,0.1252802312374115
20180502.txt,"Recent usage of standing U.S. dollar liquidity swap lines had been low, consistent with a view that the recent widening in LIBOR-OIS spreads did not reflect increased funding pressures or rising concerns about the condition of financial institutions.",0.00016531207074876875,0.004137461539357901,0.9956971406936646
20180502.txt,The manager discussed the role of standing liquidity swap lines in supporting financial stability and recommended that these swap lines be renewed at this meeting following the usual annual schedule.,0.001134279533289373,0.014624028466641903,0.984241783618927
20180502.txt,The manager also discussed current projections for principal payments received from mortgage-backed securities (MBS) held in the SOMA.,0.0001542713143862784,0.00010561243107076734,0.9997401833534241
20180502.txt,"These projections suggested that, under the Committee's plan for balance sheet normalization, reinvestments of MBS principal would likely cease later this year, although the timing is uncertain.",0.01099756546318531,0.06532610952854156,0.9236763715744019
20180502.txt,"The deputy manager followed with a briefing focused on recent developments in the federal funds market, noting that the effective federal funds rate had increased in recent weeks and had moved toward the top of the target range for the federal funds rate.",0.0001235970703419298,0.9990878105163574,0.000788640754763037
20180502.txt,"In large part, this development seemed to reflect a firming in rates on repurchase agreements (repos) that, in turn, had resulted from an increase in Treasury bill issuance and the associated higher demands for repo financing by dealers and others.",0.000922159873880446,0.9988295435905457,0.0002482654235791415
20180502.txt,"Higher rates had reportedly made repos a more attractive alternative investment for major lenders in the federal funds market, thus reducing the availability of funding in that market and putting some upward pressure on the federal funds rate.",0.0002653186966199428,0.9994471669197083,0.0002875651407521218
20180502.txt,"While some of the recent pressure on the federal funds rate could be expected to fade over coming weeks as the market adjusts to higher levels of Treasury bills, the gradual normalization of the Federal Reserve's balance sheet and the accompanying decline in reserves was anticipated to continue putting some upward pressure on the federal funds rate relative to the interest on excess reserves (IOER) rate.",0.00021002085122745484,0.9991896748542786,0.0006002789596095681
20180502.txt,The deputy manager then discussed the possibility of a small technical realignment of the IOER rate relative to the top of the target range for the federal funds rate.,0.0011394834145903587,0.9238134622573853,0.0750470757484436
20180502.txt,"Since the target range was established in December 2008, the IOER rate has been set at the top of the target range to help keep the effective federal funds rate within the range.",0.0023843650706112385,0.1050126701593399,0.8926029801368713
20180502.txt,Lately the spread of the IOER rate over the effective federal funds rate had narrowed to only 5 basis points.,0.010623648762702942,0.0010264180600643158,0.9883499145507812
20180502.txt,A technical adjustment of the IOER rate to a level 5 basis points below the top of the target range could keep the effective federal funds rate well within the target range.,0.3644494116306305,0.15509378910064697,0.4804568886756897
20180502.txt,This could be accomplished by implementing a 20 basis point increase in the IOER rate at a time when the Committee raised the target range for the federal funds rate by 25 basis points.,0.000649676367174834,0.9986950755119324,0.0006552297272719443
20180502.txt,"Alternatively, the IOER rate could be lowered 5 basis points at a meeting in which the Committee left the target range for the federal funds rate unchanged.",0.9233441352844238,0.0011220508022233844,0.07553379982709885
20180502.txt,"In their discussion of this issue, participants generally agreed that it could become appropriate to make a small technical adjustment in the Federal Reserve's approach to implementing monetary policy by setting the IOER rate modestly below the top of the target range for the federal funds rate.",0.6153700947761536,0.38359928131103516,0.0010305916657671332
20180502.txt,Such an adjustment would be consistent with the Committee's statement in the Policy Normalization Principles and Plans that it would be prepared to adjust the details of the approach to policy implementation during the period of normalization in light of economic and financial developments.,0.00038547429721802473,0.00012722205428872257,0.9994872808456421
20180502.txt,Many participants judged that it would be useful to make such a technical adjustment sooner rather than later.,0.00015234219608828425,0.001250691944733262,0.9985969662666321
20180502.txt,"Participants generally agreed that it would be desirable to make that adjustment at a time when the FOMC decided to increase the target range for the federal funds rate; that timing would simplify FOMC communications and emphasize that the IOER rate is a helpful tool for implementing the FOMC's policy decisions but does not, in itself, convey the stance of policy.",4.607130540534854e-05,0.0006051856908015907,0.9993487000465393
20180502.txt,"While additional technical adjustments in the IOER rate could become necessary over time, these were not expected to be frequent.",0.00013319787103682756,7.772386743454263e-05,0.9997890591621399
20180502.txt,"A number of participants also suggested that, before too long, the Committee might want to further discuss how it can implement monetary policy most effectively and efficiently when the quantity of reserve balances reaches a level appreciably below that seen in recent years.",0.006390533410012722,0.06516660004854202,0.9284428954124451
20180502.txt,The Committee voted unanimously to renew the reciprocal currency arrangements with the Bank of Canada and the Bank of Mexico; these arrangements are associated with the Federal Reserve's participation in the North American Framework Agreement of 1994.,6.652787851635367e-05,0.00011666556383715943,0.9998168349266052
20180502.txt,"In addition, the Committee voted unanimously to renew the dollar and foreign currency liquidity swap arrangements with the Bank of Canada, the Bank of England, the Bank of Japan, the European Central Bank, and the Swiss National Bank.",0.00015719528892077506,0.0003113494021818042,0.9995315074920654
20180502.txt,The votes to renew the Federal Reserve's participation in these standing arrangements are taken annually at the April or May FOMC meeting.,5.779753701062873e-05,0.00011891585018020123,0.999823272228241
20180502.txt,"By unanimous vote, the Committee ratified the Open Market Desk's domestic transactions over the intermeeting period.",0.00014173923409543931,7.940590876387432e-05,0.9997789263725281
20180502.txt,There were no intervention operations in foreign currencies for the System's account during the intermeeting period.,0.00017975701484829187,8.472111949231476e-05,0.9997355341911316
20180502.txt,"Staff Review of the Economic Situation The information reviewed for the May 1-2 meeting indicated that labor market conditions continued to strengthen in the first quarter, while real gross domestic product (GDP) rose at a moderate pace.",0.00011030903260689229,0.9946449995040894,0.005244765430688858
20180502.txt,"Consumer price inflation, as measured by the 12âmonth percentage change in the price index for personal consumption expenditures (PCE), was 2 percent in March.",0.0008058309322223067,0.9751495718955994,0.024044672027230263
20180502.txt,"Survey-based measures of longer-run inflation expectations were, on balance, little changed.",6.112078699516132e-05,0.0001131775788962841,0.999825656414032
20180502.txt,"Total nonfarm payroll employment rose less in March than in the previous two months, but the increase for the first quarter as a whole was solid.",0.0001154121637227945,0.9923509955406189,0.007533595897257328
20180502.txt,"The labor force participation rate edged down in March but moved up a little, on net, in the first quarter.",0.0025389164220541716,0.7416098117828369,0.25585129857063293
20180502.txt,The national unemployment rate remained at 4.1 percent for a sixth consecutive month.,0.6370575428009033,0.05591297894716263,0.3070294260978699
20180502.txt,"Similarly, the unemployment rates for African Americans, Asians, and Hispanics were roughly flat, on balance, in recent months.",0.00020838780619669706,9.397685062140226e-05,0.9996975660324097
20180502.txt,The share of workers employed part time for economic reasons was little changed at a rate close to that prevailing before the previous recession.,0.0011361032957211137,0.00010635145736159757,0.9987576007843018
20180502.txt,"The rate of private-sector job openings stayed at an elevated level in February, the rate of quits remained high, and initial claims for unemployment insurance benefits continued to be low through mid-April.",0.01543466653674841,0.8477138876914978,0.1368514448404312
20180502.txt,Recent readings showed that increases in labor compensation stepped up modestly over the past year.,8.59359570313245e-05,0.998728334903717,0.0011857482604682446
20180502.txt,"The employment cost index for private workers rose 2.8 percent over the 12 months ending in March, and average hourly earnings for all employees increased 2.7 percent over that period.",0.00013963213132228702,0.9970393776893616,0.00282097770832479
20180502.txt,Both increases were larger than those reported for the 12 months ending in March 2017.,0.0001259468699572608,0.008140504360198975,0.9917335510253906
20180502.txt,"Total industrial production increased in March and rose at a solid pace for the first quarter as a whole, with gains in the output of manufacturers, mines, and utilities.",0.00017316776211373508,0.9672676920890808,0.0325591042637825
20180502.txt,"Automakers' schedules suggested that assemblies of light motor vehicles would edge down in the second quarter from the average pace in the first quarter, but broader indicators of manufacturing production, such as the new orders indexes from national and regional manufacturing surveys, continued to point to further gains in factory output in the near term.",0.00012264688848517835,0.022775238379836082,0.9771021008491516
20180502.txt,Consumer expenditures rose at a modest pace in the first quarter following a strong gain in the preceding quarter.,0.00027298438362777233,0.8993035554885864,0.10042352974414825
20180502.txt,"Monthly data pointed to some improvement toward the end of the quarter, as real PCE moved up in March after declining in January and February.",0.0004146489663980901,0.001723838155157864,0.9978614449501038
20180502.txt,"However, the recent movements might have partly reflected the effects of a delay in many federal tax refunds, which could have shifted some consumer spending from February to March.",0.7213394045829773,0.0028966309037059546,0.27576392889022827
20180502.txt,"Light motor vehicle sales stepped down in the first quarter after a strong fourth-quarter pace that was partly boosted by replacement sales following the fall hurricanes; sales declined in April, but indicators of vehicle demand remained upbeat.",0.0002473928325343877,0.00020929604943376034,0.999543309211731
20180502.txt,"More broadly, key factors that influence consumer spending--including gains in employment and real disposable personal income, along with households' elevated net worth--should continue to support solid real PCE growth in the near term.",0.00015005862223915756,0.9973284006118774,0.002521551912650466
20180502.txt,"In addition, the lower tax withholding resulting from the tax cuts enacted late last year was likely to provide some impetus to spending in coming months.",0.011656764894723892,0.9238908886909485,0.06445235013961792
20180502.txt,"Consumer sentiment, as measured by the University of Michigan Surveys of Consumers, remained elevated in April.",0.00029962710686959326,0.9859663844108582,0.013733984902501106
20180502.txt,Real residential investment was unchanged in the first quarter after a strong increase in the fourth quarter.,6.869896606076509e-05,0.0006882944144308567,0.9992430210113525
20180502.txt,"Starts for new single-family homes decreased in March, but the average pace in the first quarter was little changed from the fourth quarter.",0.00011067432933486998,0.000193853848031722,0.9996954202651978
20180502.txt,"In contrast, starts of multifamily units moved up in March after contracting in February, and they were higher in the first quarter than in the fourth.",0.00015935492410790175,0.0010639468673616648,0.9987767338752747
20180502.txt,Sales of both new and existing homes increased in February and March.,6.188265251694247e-05,0.0034825780894607306,0.9964555501937866
20180502.txt,Real private expenditures for business equipment and intellectual property increased at a moderate pace in the first quarter after rising briskly in the second half of last year.,9.196834434987977e-05,0.00437618512660265,0.9955317974090576
20180502.txt,Nominal shipments of nondefense capital goods excluding aircraft edged down in March.,0.0002573512028902769,0.00010950649448204786,0.9996330738067627
20180502.txt,"However, forward-looking indicators of business equipment spending--such as the backlog of unfilled capital goods orders, along with upbeat readings on business sentiment from national and regional surveys--continued to point to robust gains in equipment spending in the near term.",0.0002558654232416302,0.9850661754608154,0.014677946455776691
20180502.txt,"Real business expenditures for nonresidential structures rose at a robust pace in the first quarter, and the number of crude oil and natural gas rigs in operation--an indicator of business spending for structures in the drilling and mining sector--continued to move up through mid-April.",0.00021028131595812738,0.921970546245575,0.07781912386417389
20180502.txt,Total real government purchases rose at a slower rate in the first quarter than in the fourth quarter.,0.0003992737038061023,0.0009354765643365681,0.9986652135848999
20180502.txt,"Real federal purchases increased in the first quarter, with gains in both defense and nondefense spending.",0.0003284683625679463,0.8778843283653259,0.1217871606349945
20180502.txt,"Real purchases by state and local governments also moved higher; state and local government payrolls were unchanged in the first quarter, but nominal construction spending by these governments rose somewhat.",0.00017858426144812256,0.034638166427612305,0.9651831984519958
20180502.txt,"The nominal U.S. international trade deficit widened in February as imports rose briskly, outpacing the increase in exports.",0.0002198766014771536,0.9990289211273193,0.0007511636940762401
20180502.txt,"Preliminary data on trade in goods suggested that the trade deficit narrowed sharply in March, with exports continuing to grow robustly but imports retracing earlier gains.",0.038919247686862946,0.6982862949371338,0.26279446482658386
20180502.txt,The Bureau of Economic Analysis estimated that the change in real net exports added slightly to growth of real GDP in the first quarter.,0.0004167082079220563,0.00019656102813314646,0.9993866682052612
20180502.txt,"Total U.S. consumer prices, as measured by the PCE price index, increased 2 percent over the 12 months ending in March.",0.00014243015903048217,0.9977025389671326,0.002155046444386244
20180502.txt,"Core PCE price inflation, which excludes changes in consumer food and energy prices, was 1.9 percent over that same period.",0.0015225941315293312,0.9287574887275696,0.06971996277570724
20180502.txt,"The consumer price index (CPI) rose 2.4 percent over the 12 months ending in March, while core CPI inflation was 2.1 percent.",0.0001644971052883193,0.9983221888542175,0.0015133197885006666
20180502.txt,"Recent readings on survey-based measures of longer-run inflation expectations--including those from the Michigan survey, the Survey of Professional Forecasters, and the Desk's Survey of Primary Dealers and Survey of Market Participants--were little changed on balance.",5.083710857434198e-05,0.00016962953668553382,0.9997795224189758
20180502.txt,Incoming data suggested that foreign economic activity continued to expand at a solid pace.,0.00019725177844520658,0.05069741979241371,0.9491053819656372
20180502.txt,"Real GDP growth picked up in the first quarter in several emerging market economies (EMEs), including Mexico, China, and some other parts of emerging Asia.",7.509740680688992e-05,0.003566466737538576,0.9963584542274475
20180502.txt,"However, incoming data in a number of advanced foreign economies (AFEs)--in particular, real GDP in the United Kingdom--showed somewhat slower growth than market participants were expecting, partly because of transitory factors such as severe weather.",0.018988333642482758,0.00010591119644232094,0.9809057712554932
20180502.txt,"Overall, inflation in most AFEs and EMEs continued to be subdued, increasing in the AFEs in the first quarter on higher energy prices but stepping down some in the EMEs, partly reflecting lower food prices in some Asian economies.",0.009999105706810951,0.06018611416220665,0.9298148155212402
20180502.txt,"Staff Review of the Financial Situation Early in the intermeeting period, uncertainty over trade policy and negative news about the technology sector reportedly contributed to lower prices for risky assets, but these concerns subsequently seemed to recede amid stronger-than-expected corporate earnings reports.",0.0003942625189665705,0.00012269089347682893,0.9994829893112183
20180502.txt,"Equity prices declined, nominal Treasury yields increased modestly, and market-based measures of inflation compensation ticked up on net.",0.00023661617888137698,0.9986231327056885,0.0011402717791497707
20180502.txt,"Meanwhile, financing conditions for nonfinancial businesses and households largely remained supportive of spending.",0.0009751152247190475,0.005743884947150946,0.9932810664176941
20180502.txt,FOMC communications over the intermeeting period were generally viewed by market participants as reflecting an upbeat outlook for economic growth and as consistent with a continued gradual removal of monetary policy accommodation.,0.0021211067214608192,0.9891910552978516,0.008687907829880714
20180502.txt,The FOMC's decision to raise the target range for the federal funds rate 25 basis points at the March meeting was widely anticipated.,0.00018181420455221087,0.9985787868499756,0.0012394193327054381
20180502.txt,Market reaction to the release of the March FOMC minutes later in the intermeeting period was minimal.,8.9685658167582e-05,6.599164044018835e-05,0.9998443126678467
20180502.txt,"The probability of an increase in the target range for the federal funds rate occurring at the May FOMC meeting, as implied by quotes on federal funds futures contracts, remained close to zero; the probability of an increase at the June FOMC meeting rose to about 90 percent by the end of the intermeeting period.",0.00038433875306509435,0.8924098610877991,0.10720577090978622
20180502.txt,Expected levels of the federal funds rate at the end of 2019 and 2020 implied by OIS rates rose modestly.,0.0001506981934653595,0.007422526367008686,0.9924267530441284
20180502.txt,"The nominal Treasury yield curve continued to flatten over the intermeeting period, with yields on 2-year and 10-year Treasury securities up 17 basis points and 7 basis points, respectively.",0.0005082316347397864,0.9974773526191711,0.00201441184617579
20180502.txt,"Measures of inflation compensation derived from Treasury Inflation-Protected Securities increased 4 basis points and 7 basis points at the 5- and 5-to-10-year horizons, respectively, against a backdrop of rising oil prices.",0.00013433900312520564,0.9988828301429749,0.0009828495094552636
20180502.txt,Option-implied measures of volatility of longer-term interest rates continued to decline over the intermeeting period after their marked increase earlier this year.,9.619188494980335e-05,0.0001116382991313003,0.9997921586036682
20180502.txt,The S&P 500 index decreased over the period on net.,0.2596706748008728,0.0025071948766708374,0.7378221750259399
20180502.txt,"Equity prices declined early in the intermeeting period, reportedly in response to trade tensions between the United States and China as well as negative news about the technology sector.",0.4032570421695709,0.0013231242774054408,0.5954198837280273
20180502.txt,"However, equity prices subsequently retraced some of the earlier declines as concerns about trade policy seemed to ease and corporate earnings reports for the first quarter of 2018 generally came in stronger than expected.",0.0007480281637981534,0.016667447984218597,0.982584536075592
20180502.txt,"Option-implied volatility on the S&P 500 index at the one-month horizon--the VIX--declined but remained at elevated levels relative to 2017, ending the period at approximately 15 percent.",0.0005128381308168173,0.004204261116683483,0.9952829480171204
20180502.txt,"On net, spreads of yields of investment-grade corporate bonds over comparableâmaturity Treasury securities widened a bit, while spreads for speculativeâgrade corporate bonds were unchanged.",0.0018479381687939167,0.7602740526199341,0.2378779798746109
20180502.txt,Conditions in short-term funding markets remained generally stable over the intermeeting period.,0.00019632099429145455,0.00013706108438782394,0.999666690826416
20180502.txt,Spreads on term money market instruments relative to comparable-maturity OIS rates were still larger than usual in some segments of the money market.,0.012473109178245068,0.980492115020752,0.007034759968519211
20180502.txt,"Reflecting the FOMC's policy action in March, yields on a broad set of money market instruments moved about 25 basis points higher.",0.00014270481187850237,0.9992080330848694,0.0006492746761068702
20180502.txt,Bill yields also stayed high relative to OIS rates as cumulative Treasury bill supply remained elevated.,0.002409412758424878,0.9971074461936951,0.0004831212281715125
20180502.txt,Money market dynamics over quarter-end were muted relative to previous quarter-ends.,0.00013545008550863713,6.616404425585642e-05,0.9997984766960144
20180502.txt,"Foreign equity markets were mixed over the intermeeting period, with investors attuned to developments related to U.S. and Chinese trade policies and to news about the U.S. technology sector.",0.00013434916036203504,6.665459659416229e-05,0.9997990727424622
